repeat,tick,warmup,phase,cpu_ms
1,756,false,point,0.0014162063598632812
1,757,false,point,0.002042055130004883
1,758,false,point,0.0014591217041015625
1,759,false,point,0.0014581680297851562
1,760,false,point,0.0014581680297851562
1,761,false,point,0.001416921615600586
1,762,false,point,0.0014579296112060547
1,763,false,point,0.0014579296112060547
1,764,false,point,0.0014998912811279297
1,765,false,point,0.0014998912811279297
1,766,false,point,0.001416921615600586
1,767,false,point,0.0014159679412841797
1,768,false,point,0.001458883285522461
1,769,false,point,0.0031249523162841797
1,770,false,point,0.014291048049926758
1,771,false,point,0.0014998912811279297
1,772,false,point,0.0014579296112060547
1,773,false,rally,0.004208803176879883
1,774,false,rally,0.002292156219482422
1,775,false,rally,0.001917123794555664
1,776,false,rally,0.0018749237060546875
1,777,false,rally,0.001917123794555664
1,778,false,rally,0.0020418167114257812
1,779,false,rally,0.002042055130004883
1,780,false,rally,0.0020830631256103516
1,781,false,rally,0.0019168853759765625
1,782,false,rally,0.0019168853759765625
1,783,false,rally,0.0019578933715820312
1,784,false,rally,0.0018749237060546875
1,785,false,rally,0.0018749237060546875
1,786,false,rally,0.0018339157104492188
1,787,false,rally,0.0019161701202392578
1,788,false,rally,0.0019161701202392578
1,789,false,rally,0.001875162124633789
1,790,false,rally,0.0018749237060546875
1,791,false,rally,0.0019159317016601562
1,792,false,rally,0.0019159317016601562
1,793,false,rally,0.0018339157104492188
1,794,false,rally,0.0018329620361328125
1,795,false,rally,0.001833200454711914
1,796,false,rally,0.0018341541290283203
1,797,false,rally,0.0017910003662109375
1,798,false,rally,0.0018339157104492188
1,799,false,rally,0.0018329620361328125
1,800,false,rally,0.001833200454711914
1,801,false,rally,0.0017919540405273438
1,802,false,rally,0.0018749237060546875
1,803,false,rally,0.0018329620361328125
1,804,false,rally,0.0018339157104492188
1,805,false,rally,0.001833200454711914
1,806,false,rally,0.0018749237060546875
1,807,false,rally,0.0018329620361328125
1,808,false,rally,0.0017919540405273438
1,809,false,rally,0.0017910003662109375
1,810,false,rally,0.0018341541290283203
1,811,false,rally,0.0018329620361328125
1,812,false,rally,0.0018329620361328125
1,813,false,rally,0.0017919540405273438
1,814,false,rally,0.001833200454711914
1,815,false,rally,0.0018341541290283203
1,816,false,rally,0.0018329620361328125
1,817,false,rally,0.0018329620361328125
1,818,false,rally,0.0018749237060546875
1,819,false,rally,0.001833200454711914
1,820,false,rally,0.0018339157104492188
1,821,false,rally,0.0018329620361328125
1,822,false,rally,0.0017919540405273438
1,823,false,rally,0.0018329620361328125
1,824,false,rally,0.0018749237060546875
1,825,false,point,0.0052089691162109375
1,826,false,point,0.0016248226165771484
1,827,false,point,0.0014591217041015625
1,828,false,point,0.0014579296112060547
1,829,false,point,0.0014579296112060547
1,830,false,point,0.001458883285522461
1,831,false,point,0.0014998912811279297
1,832,false,point,0.0014579296112060547
1,833,false,point,0.0014998912811279297
1,834,false,point,0.002374887466430664
1,835,false,point,0.0014998912811279297
1,836,false,point,0.001416921615600586
1,837,false,point,0.0014579296112060547
1,838,false,point,0.0014579296112060547
1,839,false,point,0.0014171600341796875
1,840,false,point,0.001416921615600586
2,1,true,ready,0.7318329811096191
2,2,true,ready,0.2543330192565918
2,3,true,ready,0.002457857131958008
2,4,true,ready,0.0014591217041015625
2,5,true,ready,0.0013339519500732422
2,6,true,ready,0.001332998275756836
2,7,true,ready,0.001332998275756836
2,8,true,ready,0.0012919902801513672
2,9,true,ready,0.0012919902801513672
2,10,true,ready,0.001374959945678711
2,11,true,ready,0.0012907981872558594
2,12,true,ready,0.0012919902801513672
2,13,true,ready,0.001291036605834961
2,14,true,ready,0.0012919902801513672
2,15,true,ready,0.001291036605834961
2,16,true,ready,0.0013339519500732422
2,17,true,ready,0.001291036605834961
2,18,true,ready,0.0013339519500732422
2,19,true,ready,0.001291036605834961
2,20,true,ready,0.0014171600341796875
2,21,true,ready,0.001374959945678711
2,22,true,ready,0.001291036605834961
2,23,true,ready,0.0012919902801513672
2,24,true,ready,0.001291036605834961
2,25,true,ready,0.0012919902801513672
2,26,true,ready,0.001332998275756836
2,27,true,ready,0.0012919902801513672
2,28,true,ready,0.0012919902801513672
2,29,true,ready,0.001332998275756836
2,30,true,ready,0.0012919902801513672
2,31,true,ready,0.001291036605834961
2,32,true,ready,0.0014159679412841797
2,33,true,ready,0.0012919902801513672
2,34,true,ready,0.001332998275756836
2,35,true,ready,0.0012919902801513672
2,36,true,ready,0.0012919902801513672
2,37,true,ready,0.001291036605834961
2,38,true,ready,0.0013341903686523438
2,39,true,ready,0.001291036605834961
2,40,true,ready,0.0012919902801513672
2,41,true,ready,0.0017080307006835938
2,42,true,ready,0.0012919902801513672
2,43,true,ready,0.001332998275756836
2,44,true,ready,0.001332998275756836
2,45,true,ready,0.0012919902801513672
2,46,true,ready,0.001291036605834961
2,47,true,ready,0.001332998275756836
2,48,true,ready,0.0013339519500732422
2,49,true,ready,0.001291036605834961
2,50,true,ready,0.0013339519500732422
2,51,true,ready,0.001291036605834961
2,52,true,ready,0.0012919902801513672
2,53,true,ready,0.0012919902801513672
2,54,true,ready,0.001332998275756836
2,55,true,ready,0.0012919902801513672
2,56,true,ready,0.001291036605834961
2,57,true,ready,0.0015420913696289062
2,58,true,ready,0.0012919902801513672
2,59,true,ready,0.0012907981872558594
2,60,true,ready,0.0012919902801513672
2,61,true,ready,0.001374959945678711
2,62,true,ready,0.001332998275756836
2,63,true,ready,0.0012919902801513672
2,64,true,ready,0.0012919902801513672
2,65,true,ready,0.001332998275756836
2,66,true,ready,0.0012919902801513672
2,67,true,ready,0.001291036605834961
2,68,true,ready,0.0012919902801513672
2,69,true,ready,0.0012500286102294922
2,70,true,ready,0.001291036605834961
2,71,true,ready,0.0013339519500732422
2,72,true,ready,0.001291036605834961
2,73,true,ready,0.0012919902801513672
2,74,true,ready,0.0012919902801513672
2,75,true,ready,0.001291036605834961
2,76,true,ready,0.0013341903686523438
2,77,true,ready,0.001291036605834961
2,78,true,ready,0.0013339519500732422
2,79,true,ready,0.001291036605834961
2,80,true,ready,0.0018749237060546875
2,81,true,ready,0.0012919902801513672
2,82,true,ready,0.0016667842864990234
2,83,true,ready,0.001291036605834961
2,84,true,ready,0.0013339519500732422
2,85,true,ready,0.001291036605834961
2,86,true,ready,0.0012922286987304688
2,87,true,ready,0.001458883285522461
2,88,true,ready,0.001332998275756836
2,89,true,ready,0.0012919902801513672
2,90,true,ready,0.001332998275756836
2,91,true,ready,0.001332998275756836
2,92,true,ready,0.0013339519500732422
2,93,true,ready,0.001291036605834961
2,94,true,ready,0.0013339519500732422
2,95,true,ready,0.001291036605834961
2,96,true,ready,0.0012919902801513672
2,97,true,ready,0.0012919902801513672
2,98,true,ready,0.0012919902801513672
2,99,true,ready,0.0012500286102294922
2,100,true,ready,0.0013751983642578125
2,101,true,ready,0.001332998275756836
2,102,true,ready,0.0012919902801513672
2,103,true,ready,0.0012907981872558594
2,104,true,ready,0.001374959945678711
2,105,true,ready,0.0017499923706054688
2,106,true,ready,0.0013341903686523438
2,107,true,ready,0.0014159679412841797
2,108,true,ready,0.0012919902801513672
2,109,true,ready,0.0012919902801513672
2,110,true,ready,0.001332998275756836
2,111,true,ready,0.0012500286102294922
2,112,true,ready,0.0012922286987304688
2,113,true,ready,0.001332998275756836
2,114,true,ready,0.0012919902801513672
2,115,true,ready,0.0019159317016601562
2,116,true,ready,0.0012919902801513672
2,117,true,ready,0.0012919902801513672
2,118,true,ready,0.001332998275756836
2,119,true,ready,0.0012919902801513672
2,120,true,rally,0.017540931701660156
2,121,false,rally,0.2842080593109131
2,122,false,rally,0.004208803176879883
2,123,false,rally,0.00208282470703125
2,124,false,rally,0.0018749237060546875
2,125,false,rally,0.0017077922821044922
2,126,false,rally,0.0017919540405273438
2,127,false,rally,0.0017499923706054688
2,128,false,rally,0.002583026885986328
2,129,false,rally,0.0017910003662109375
2,130,false,rally,0.0017499923706054688
2,131,false,rally,0.0017499923706054688
2,132,false,rally,0.0017499923706054688
2,133,false,rally,0.0017910003662109375
2,134,false,rally,0.0017499923706054688
2,135,false,rally,0.0017499923706054688
2,136,false,rally,0.0017502307891845703
2,137,false,rally,0.0017080307006835938
2,138,false,rally,0.0017499923706054688
2,139,false,rally,0.0017077922821044922
2,140,false,rally,0.0017080307006835938
2,141,false,rally,0.0017499923706054688
2,142,false,rally,0.0018341541290283203
2,143,false,rally,0.10824990272521973
2,144,false,rally,0.002749919891357422
2,145,false,rally,0.0018329620361328125
2,146,false,rally,0.0017080307006835938
2,147,false,rally,0.001708984375
2,148,false,rally,0.0017080307006835938
2,149,false,rally,0.0017080307006835938
2,150,false,rally,0.001708984375
2,151,false,rally,0.001708984375
2,152,false,rally,0.0017080307006835938
2,153,false,rally,0.002000093460083008
2,154,false,rally,0.0017080307006835938
2,155,false,rally,0.0021250247955322266
2,156,false,rally,0.0033330917358398438
2,157,false,rally,0.002624988555908203
2,158,false,rally,0.0021250247955322266
2,159,false,rally,0.0017502307891845703
2,160,false,rally,0.0017499923706054688
2,161,false,rally,0.0017080307006835938
2,162,false,rally,0.0017080307006835938
2,163,false,rally,0.001667022705078125
2,164,false,rally,0.001708984375
2,165,false,rally,0.0017080307006835938
2,166,false,rally,0.0017080307006835938
2,167,false,rally,0.0017092227935791016
2,168,false,rally,0.00162506103515625
2,169,false,rally,0.001667022705078125
2,170,false,point,0.012375116348266602
2,171,false,point,0.001583099365234375
2,172,false,point,0.001374959945678711
2,173,false,point,0.001917123794555664
2,174,false,point,0.0012919902801513672
2,175,false,point,0.0012919902801513672
2,176,false,point,0.0012500286102294922
2,177,false,point,0.0012919902801513672
2,178,false,point,0.0012919902801513672
2,179,false,point,0.001291036605834961
2,180,false,point,0.0012500286102294922
2,181,false,point,0.0013339519500732422
2,182,false,point,0.0014579296112060547
2,183,false,point,0.0012907981872558594
2,184,false,point,0.0028748512268066406
2,185,false,point,0.0012919902801513672
2,186,false,point,0.0012919902801513672
2,187,false,point,0.0012919902801513672
2,188,false,point,0.001291036605834961
2,189,false,point,0.0012919902801513672
2,190,false,point,0.0012919902801513672
2,191,false,point,0.0012497901916503906
2,192,false,point,0.0012919902801513672
2,193,false,point,0.0012919902801513672
2,194,false,point,0.0014581680297851562
2,195,false,point,0.0012500286102294922
2,196,false,point,0.0012500286102294922
2,197,false,point,0.0012500286102294922
2,198,false,point,0.0012919902801513672
2,199,false,point,0.0012919902801513672
2,200,false,point,0.001291036605834961
2,201,false,point,0.0012500286102294922
2,202,false,point,0.0015420913696289062
2,203,false,point,0.001332998275756836
2,204,false,point,0.0012500286102294922
2,205,false,point,0.0012919902801513672
2,206,false,point,0.001291036605834961
2,207,false,point,0.0012500286102294922
2,208,false,point,0.0012500286102294922
2,209,false,point,0.001291036605834961
2,210,false,point,0.0012919902801513672
2,211,false,point,0.0012919902801513672
2,212,false,point,0.0012500286102294922
2,213,false,point,0.0012919902801513672
2,214,false,point,0.0012500286102294922
2,215,false,point,0.0012500286102294922
2,216,false,point,0.0013339519500732422
2,217,false,point,0.001291036605834961
2,218,false,point,0.0012922286987304688
2,219,false,point,0.0012500286102294922
2,220,false,point,0.001291036605834961
2,221,false,point,0.0012919902801513672
2,222,false,point,0.001332998275756836
2,223,false,point,0.0012919902801513672
2,224,false,point,0.001291036605834961
2,225,false,point,0.0012919902801513672
2,226,false,point,0.0012500286102294922
2,227,false,point,0.0012500286102294922
2,228,false,point,0.001332998275756836
2,229,false,point,0.0012500286102294922
2,230,false,rally,0.005249977111816406
2,231,false,rally,0.0033750534057617188
2,232,false,rally,0.0017919540405273438
2,233,false,rally,0.001708984375
2,234,false,rally,0.0017499923706054688
2,235,false,rally,0.001667022705078125
2,236,false,rally,0.0017080307006835938
2,237,false,rally,0.001667022705078125
2,238,false,rally,0.001708984375
2,239,false,rally,0.0017080307006835938
2,240,false,rally,0.001667022705078125
2,241,false,rally,0.001708984375
2,242,false,rally,0.0018749237060546875
2,243,false,rally,0.0017092227935791016
2,244,false,rally,0.0017080307006835938
2,245,false,rally,0.0017499923706054688
2,246,false,rally,0.0017499923706054688
2,247,false,rally,0.0017499923706054688
2,248,false,rally,0.0017080307006835938
2,249,false,rally,0.0017080307006835938
2,250,false,rally,0.0017080307006835938
2,251,false,rally,0.0017080307006835938
2,252,false,rally,0.0017080307006835938
2,253,false,rally,0.0017080307006835938
2,254,false,rally,0.0019159317016601562
2,255,false,rally,0.0017499923706054688
2,256,false,rally,0.0017080307006835938
2,257,false,rally,0.0017080307006835938
2,258,false,rally,0.0021250247955322266
2,259,false,rally,0.0017910003662109375
2,260,false,rally,0.001708984375
2,261,false,rally,0.0018749237060546875
2,262,false,rally,0.0016667842864990234
2,263,false,rally,0.001667022705078125
2,264,false,rally,0.0017080307006835938
2,265,false,rally,0.0017080307006835938
2,266,false,rally,0.0016658306121826172
2,267,false,rally,0.0017080307006835938
2,268,false,rally,0.001667022705078125
2,269,false,rally,0.0017499923706054688
2,270,false,rally,0.0017499923706054688
2,271,false,rally,0.0017080307006835938
2,272,false,rally,0.0016660690307617188
2,273,false,rally,0.001667022705078125
2,274,false,rally,0.0017499923706054688
2,275,false,rally,0.0017080307006835938
2,276,false,rally,0.001667022705078125
2,277,false,rally,0.0016660690307617188
2,278,false,rally,0.0017080307006835938
2,279,false,rally,0.001708984375
2,280,false,rally,0.001708984375
2,281,false,point,0.007958173751831055
2,282,false,point,0.001416921615600586
2,283,false,point,0.001332998275756836
2,284,false,point,0.001332998275756836
2,285,false,point,0.0012919902801513672
2,286,false,point,0.0012919902801513672
2,287,false,point,0.0012919902801513672
2,288,false,point,0.001291036605834961
2,289,false,point,0.0012919902801513672
2,290,false,point,0.0012919902801513672
2,291,false,point,0.0012500286102294922
2,292,false,point,0.0013341903686523438
2,293,false,point,0.001291036605834961
2,294,false,point,0.0012919902801513672
2,295,false,point,0.0012919902801513672
2,296,false,point,0.001332998275756836
2,297,false,point,0.0012500286102294922
2,298,false,point,0.001332998275756836
2,299,false,point,0.0012919902801513672
2,300,false,point,0.001291036605834961
2,301,false,point,0.0012500286102294922
2,302,false,point,0.001332998275756836
2,303,false,point,0.0012919902801513672
2,304,false,point,0.0012919902801513672
2,305,false,point,0.0012500286102294922
2,306,false,point,0.0012500286102294922
2,307,false,point,0.0012500286102294922
2,308,false,point,0.0012919902801513672
2,309,false,point,0.001291036605834961
2,310,false,point,0.0012919902801513672
2,311,false,point,0.001291036605834961
2,312,false,point,0.0012500286102294922
2,313,false,point,0.0012497901916503906
2,314,false,point,0.0012500286102294922
2,315,false,point,0.0012919902801513672
2,316,false,point,0.001875162124633789
2,317,false,point,0.001374959945678711
2,318,false,point,0.0012500286102294922
2,319,false,point,0.0012919902801513672
2,320,false,point,0.0012500286102294922
2,321,false,point,0.0012919902801513672
2,322,false,point,0.0012500286102294922
2,323,false,point,0.0012497901916503906
2,324,false,point,0.0012500286102294922
2,325,false,point,0.0012919902801513672
2,326,false,point,0.0012500286102294922
2,327,false,point,0.0012500286102294922
2,328,false,point,0.0012500286102294922
2,329,false,point,0.0012500286102294922
2,330,false,point,0.0012500286102294922
2,331,false,point,0.0012497901916503906
2,332,false,point,0.0012500286102294922
2,333,false,point,0.0012500286102294922
2,334,false,point,0.0012500286102294922
2,335,false,point,0.001291036605834961
2,336,false,point,0.001416921615600586
2,337,false,point,0.0012919902801513672
2,338,false,point,0.001291036605834961
2,339,false,point,0.0012500286102294922
2,340,false,point,0.0012919902801513672
2,341,false,rally,0.003542184829711914
2,342,false,rally,0.002084016799926758
2,343,false,rally,0.0018329620361328125
2,344,false,rally,0.0017077922821044922
2,345,false,rally,0.0017080307006835938
2,346,false,rally,0.0018339157104492188
2,347,false,rally,0.001667022705078125
2,348,false,rally,0.0017080307006835938
2,349,false,rally,0.0017080307006835938
2,350,false,rally,0.0017080307006835938
2,351,false,rally,0.0017080307006835938
2,352,false,rally,0.001708984375
2,353,false,rally,0.0016660690307617188
2,354,false,rally,0.001708984375
2,355,false,rally,0.001667022705078125
2,356,false,rally,0.0017080307006835938
2,357,false,rally,0.001667022705078125
2,358,false,rally,0.0016660690307617188
2,359,false,rally,0.001708984375
2,360,false,rally,0.001667022705078125
2,361,false,rally,0.0016660690307617188
2,362,false,rally,0.0017499923706054688
2,363,false,rally,0.001667022705078125
2,364,false,rally,0.0017080307006835938
2,365,false,rally,0.0017080307006835938
2,366,false,rally,0.002042055130004883
2,367,false,rally,0.0017499923706054688
2,368,false,rally,0.0017080307006835938
2,369,false,rally,0.001667022705078125
2,370,false,rally,0.0017919540405273438
2,371,false,rally,0.0017080307006835938
2,372,false,rally,0.0016667842864990234
2,373,false,rally,0.001667022705078125
2,374,false,rally,0.001667022705078125
2,375,false,rally,0.001708984375
2,376,false,rally,0.0017910003662109375
2,377,false,rally,0.001708984375
2,378,false,rally,0.0017499923706054688
2,379,false,rally,0.0017080307006835938
2,380,false,rally,0.0017499923706054688
2,381,false,rally,0.0017080307006835938
2,382,false,rally,0.0017080307006835938
2,383,false,rally,0.0017080307006835938
2,384,false,rally,0.001667022705078125
2,385,false,rally,0.0017080307006835938
2,386,false,rally,0.169417142868042
2,387,false,rally,0.002917051315307617
2,388,false,rally,0.0018339157104492188
2,389,false,rally,0.0017499923706054688
2,390,false,rally,0.0017080307006835938
2,391,false,rally,0.001667022705078125
2,392,false,rally,0.001875162124633789
2,393,false,rally,0.0017080307006835938
2,394,false,rally,0.0017080307006835938
2,395,false,rally,0.001708984375
2,396,false,rally,0.0016660690307617188
2,397,false,rally,0.0017080307006835938
2,398,false,rally,0.0017080307006835938
2,399,false,rally,0.001708984375
2,400,false,rally,0.001708984375
2,401,false,rally,0.001708984375
2,402,false,rally,0.0017077922821044922
2,403,false,rally,0.0017499923706054688
2,404,false,rally,0.0017080307006835938
2,405,false,rally,0.001708984375
2,406,false,rally,0.001667022705078125
2,407,false,rally,0.0016660690307617188
2,408,false,rally,0.0017080307006835938
2,409,false,rally,0.001708984375
2,410,false,rally,0.0017502307891845703
2,411,false,rally,0.0017080307006835938
2,412,false,rally,0.0016660690307617188
2,413,false,rally,0.0018749237060546875
2,414,false,rally,0.0017080307006835938
2,415,false,rally,0.001708984375
2,416,false,rally,0.001667022705078125
2,417,false,rally,0.0018329620361328125
2,418,false,rally,0.0016660690307617188
2,419,false,rally,0.001708984375
2,420,false,rally,0.001708984375
2,421,false,rally,0.0017499923706054688
2,422,false,rally,0.001667022705078125
2,423,false,rally,0.0016658306121826172
2,424,false,rally,0.0021669864654541016
2,425,false,rally,0.0017080307006835938
2,426,false,rally,0.001667022705078125
2,427,false,rally,0.0018341541290283203
2,428,false,rally,0.0017499923706054688
2,429,false,rally,0.001708984375
2,430,false,rally,0.001708984375
2,431,false,rally,0.0017080307006835938
2,432,false,rally,0.0016660690307617188
2,433,false,rally,0.001708984375
2,434,false,rally,0.001667022705078125
2,435,false,rally,0.0017080307006835938
2,436,false,rally,0.0017080307006835938
2,437,false,rally,0.003000020980834961
2,438,false,rally,0.0017499923706054688
2,439,false,rally,0.0018329620361328125
2,440,false,rally,0.001708984375
2,441,false,rally,0.001708984375
2,442,false,rally,0.001708984375
2,443,false,rally,0.0017077922821044922
2,444,false,rally,0.0017080307006835938
2,445,false,rally,0.0017080307006835938
2,446,false,rally,0.0017080307006835938
2,447,false,rally,0.001667022705078125
2,448,false,rally,0.0022499561309814453
2,449,false,rally,0.001917123794555664
2,450,false,rally,0.0021250247955322266
2,451,false,rally,0.0018339157104492188
2,452,false,rally,0.001667022705078125
2,453,false,rally,0.0017080307006835938
2,454,false,rally,0.0017080307006835938
2,455,false,rally,0.0017919540405273438
2,456,false,rally,0.0017080307006835938
2,457,false,rally,0.0016667842864990234
2,458,false,rally,0.0016660690307617188
2,459,false,rally,0.001708984375
2,460,false,rally,0.0016660690307617188
2,461,false,rally,0.00162506103515625
2,462,false,rally,0.0016248226165771484
2,463,false,rally,0.001667022705078125
2,464,false,rally,0.00162506103515625
2,465,false,rally,0.0016660690307617188
2,466,false,rally,0.001667022705078125
2,467,false,rally,0.00162506103515625
2,468,false,rally,0.001667022705078125
2,469,false,rally,0.0016667842864990234
2,470,false,rally,0.0016658306121826172
2,471,false,rally,0.001667022705078125
2,472,false,rally,0.0016660690307617188
2,473,false,rally,0.001667022705078125
2,474,false,rally,0.00162506103515625
2,475,false,rally,0.001667022705078125
2,476,false,rally,0.001667022705078125
2,477,false,rally,0.00162506103515625
2,478,false,rally,0.002416849136352539
2,479,false,rally,0.001667022705078125
2,480,false,rally,0.0016660690307617188
2,481,false,rally,0.00162506103515625
2,482,false,rally,0.00162506103515625
2,483,false,point,0.005834102630615234
2,484,false,point,0.0014591217041015625
2,485,false,point,0.001291036605834961
2,486,false,point,0.0012919902801513672
2,487,false,point,0.0012922286987304688
2,488,false,point,0.0012500286102294922
2,489,false,point,0.0012500286102294922
2,490,false,point,0.0012919902801513672
2,491,false,point,0.001291036605834961
2,492,false,point,0.0012919902801513672
2,493,false,point,0.0012919902801513672
2,494,false,point,0.0012907981872558594
2,495,false,point,0.0012919902801513672
2,496,false,point,0.0012919902801513672
2,497,false,point,0.0012500286102294922
2,498,false,point,0.0012500286102294922
2,499,false,point,0.0012500286102294922
2,500,false,point,0.001291036605834961
2,501,false,point,0.0012919902801513672
2,502,false,point,0.0012919902801513672
2,503,false,point,0.001291036605834961
2,504,false,point,0.0012500286102294922
2,505,false,point,0.0012919902801513672
2,506,false,point,0.0012500286102294922
2,507,false,point,0.0012919902801513672
2,508,false,point,0.0012919902801513672
2,509,false,point,0.0012497901916503906
2,510,false,point,0.0012500286102294922
2,511,false,point,0.0012919902801513672
2,512,false,point,0.0012919902801513672
2,513,false,point,0.0014162063598632812
2,514,false,point,0.0012500286102294922
2,515,false,point,0.0012919902801513672
2,516,false,point,0.0012497901916503906
2,517,false,point,0.0012500286102294922
2,518,false,point,0.0012500286102294922
2,519,false,point,0.0012500286102294922
2,520,false,point,0.0012919902801513672
2,521,false,point,0.0012500286102294922
2,522,false,point,0.0012919902801513672
2,523,false,point,0.001291036605834961
2,524,false,point,0.0012919902801513672
2,525,false,point,0.0012500286102294922
2,526,false,point,0.0012919902801513672
2,527,false,point,0.0017080307006835938
2,528,false,point,0.0012500286102294922
2,529,false,point,0.0012500286102294922
2,530,false,point,0.0012500286102294922
2,531,false,point,0.0012500286102294922
2,532,false,point,0.0012497901916503906
2,533,false,point,0.001291036605834961
2,534,false,point,0.0012500286102294922
2,535,false,point,0.0012919902801513672
2,536,false,point,0.0012497901916503906
2,537,false,point,0.001291036605834961
2,538,false,point,0.0012500286102294922
2,539,false,point,0.0012500286102294922
2,540,false,point,0.001291036605834961
2,541,false,point,0.0012497901916503906
2,542,false,point,0.0012500286102294922
2,543,false,rally,0.09770798683166504
2,544,false,rally,0.003000020980834961
2,545,false,rally,0.0017919540405273438
2,546,false,rally,0.0017499923706054688
2,547,false,rally,0.0017080307006835938
2,548,false,rally,0.001667022705078125
2,549,false,rally,0.0017080307006835938
2,550,false,rally,0.0017080307006835938
2,551,false,rally,0.001708984375
2,552,false,rally,0.001667022705078125
2,553,false,rally,0.0022079944610595703
2,554,false,rally,0.001708984375
2,555,false,rally,0.0017080307006835938
2,556,false,rally,0.0017077922821044922
2,557,false,rally,0.001708984375
2,558,false,rally,0.001667022705078125
2,559,false,rally,0.0016660690307617188
2,560,false,rally,0.0017092227935791016
2,561,false,rally,0.0016660690307617188
2,562,false,rally,0.001667022705078125
2,563,false,rally,0.001667022705078125
2,564,false,rally,0.0017080307006835938
2,565,false,rally,0.0017502307891845703
2,566,false,rally,0.0018749237060546875
2,567,false,rally,0.0017921924591064453
2,568,false,rally,0.0017080307006835938
2,569,false,rally,0.0017499923706054688
2,570,false,rally,0.0017499923706054688
2,571,false,rally,0.0017499923706054688
2,572,false,rally,0.0017499923706054688
2,573,false,rally,0.001708984375
2,574,false,rally,0.002624988555908203
2,575,false,rally,0.0018329620361328125
2,576,false,rally,0.0017077922821044922
2,577,false,rally,0.001667022705078125
2,578,false,rally,0.001667022705078125
2,579,false,rally,0.0017499923706054688
2,580,false,rally,0.0016658306121826172
2,581,false,rally,0.0017080307006835938
2,582,false,rally,0.001708984375
2,583,false,rally,0.0017080307006835938
2,584,false,rally,0.0017080307006835938
2,585,false,rally,0.0021250247955322266
2,586,false,rally,0.0017080307006835938
2,587,false,rally,0.0017499923706054688
2,588,false,rally,0.0017499923706054688
2,589,false,rally,0.0017080307006835938
2,590,false,rally,0.0017080307006835938
2,591,false,rally,0.0017499923706054688
2,592,false,rally,0.005917072296142578
2,593,false,rally,0.0018749237060546875
2,594,false,rally,0.0017499923706054688
2,595,false,rally,0.0017499923706054688
2,596,false,rally,0.0017080307006835938
2,597,false,rally,0.001667022705078125
2,598,false,rally,0.0017080307006835938
2,599,false,rally,0.0017499923706054688
2,600,false,rally,0.0017077922821044922
2,601,false,rally,0.0017080307006835938
2,602,false,rally,0.0017080307006835938
2,603,false,rally,0.0017080307006835938
2,604,false,rally,0.0017092227935791016
2,605,false,rally,0.001667022705078125
2,606,false,rally,0.0016660690307617188
2,607,false,rally,0.001667022705078125
2,608,false,rally,0.0017077922821044922
2,609,false,rally,0.0017080307006835938
2,610,false,rally,0.001667022705078125
2,611,false,rally,0.001667022705078125
2,612,false,rally,0.0017499923706054688
2,613,false,rally,0.0017080307006835938
2,614,false,rally,0.0017080307006835938
2,615,false,rally,0.001667022705078125
2,616,false,rally,0.0016658306121826172
2,617,false,rally,0.001667022705078125
2,618,false,rally,0.0017080307006835938
2,619,false,rally,0.0017919540405273438
2,620,false,rally,0.001667022705078125
2,621,false,rally,0.0017499923706054688
2,622,false,rally,0.0017910003662109375
2,623,false,rally,0.0017077922821044922
2,624,false,rally,0.001708984375
2,625,false,rally,0.0017080307006835938
2,626,false,rally,0.0017080307006835938
2,627,false,rally,0.001708984375
2,628,false,rally,0.0017080307006835938
2,629,false,rally,0.002290964126586914
2,630,false,rally,0.0019588470458984375
2,631,false,rally,0.001708984375
2,632,false,rally,0.0016658306121826172
2,633,false,rally,0.001667022705078125
2,634,false,rally,0.001667022705078125
2,635,false,rally,0.0017080307006835938
2,636,false,rally,0.001667022705078125
2,637,false,rally,0.001667022705078125
2,638,false,rally,0.0019578933715820312
2,639,false,rally,0.0017499923706054688
2,640,false,rally,0.001708984375
2,641,false,rally,0.0017080307006835938
2,642,false,rally,0.0017077922821044922
2,643,false,rally,0.001708984375
2,644,false,rally,0.0017080307006835938
2,645,false,rally,0.0017080307006835938
2,646,false,rally,0.001667022705078125
2,647,false,rally,0.0017499923706054688
2,648,false,rally,0.0017080307006835938
2,649,false,rally,0.0025000572204589844
2,650,false,rally,0.0016660690307617188
2,651,false,rally,0.001667022705078125
2,652,false,rally,0.0017080307006835938
2,653,false,rally,0.001667022705078125
2,654,false,rally,0.001667022705078125
2,655,false,rally,0.001667022705078125
2,656,false,rally,0.0017080307006835938
2,657,false,rally,0.0016658306121826172
2,658,false,rally,0.00162506103515625
2,659,false,rally,0.0016660690307617188
2,660,false,rally,0.0017080307006835938
2,661,false,rally,0.0017077922821044922
2,662,false,rally,0.001667022705078125
2,663,false,rally,0.001667022705078125
2,664,false,rally,0.001667022705078125
2,665,false,rally,0.0017080307006835938
2,666,false,rally,0.0017092227935791016
2,667,false,rally,0.001667022705078125
2,668,false,rally,0.026166915893554688
2,669,false,rally,0.0021669864654541016
2,670,false,rally,0.001708984375
2,671,false,rally,0.0017921924591064453
2,672,false,rally,0.0017499923706054688
2,673,false,rally,0.0017080307006835938
2,674,false,rally,0.0016667842864990234
2,675,false,rally,0.001667022705078125
2,676,false,rally,0.0016660690307617188
2,677,false,rally,0.0017080307006835938
2,678,false,rally,0.001708984375
2,679,false,rally,0.0017080307006835938
